x;y;z;rho_b
36;47;52;0.0177912
37;47;52;0.0923735
38;47;52;0.256445
39;47;52;0.408002
40;47;52;0.481768
41;47;52;0.502892
42;47;52;0.506516
43;47;52;0.507038
44;47;52;0.507107
45;47;52;0.507104
46;47;52;0.507107
47;47;52;0.507109
48;47;52;0.50711
49;47;52;0.507109
50;47;52;0.50711
51;47;52;0.507112
52;47;52;0.507111
53;47;52;0.507102
54;47;52;0.507104
55;47;52;0.507087
56;47;52;0.506868
57;47;52;0.505494
58;47;52;0.495901
59;47;52;0.453256
60;47;52;0.338888
61;47;52;0.164984
62;47;52;0.0422399
63;47;52;0.00657227
36;48;52;0.0225507
37;48;52;0.111314
38;48;52;0.284323
39;48;52;0.426307
40;48;52;0.488479
41;48;52;0.504341
42;48;52;0.506751
43;48;52;0.507073
44;48;52;0.507106
45;48;52;0.507104
46;48;52;0.507108
47;48;52;0.50711
48;48;52;0.50711
49;48;52;0.50711
50;48;52;0.507111
51;48;52;0.50711
52;48;52;0.50711
53;48;52;0.507109
54;48;52;0.507109
55;48;52;0.507098
56;48;52;0.506981
57;48;52;0.506099
58;48;52;0.499451
59;48;52;0.465104
60;48;52;0.363326
61;48;52;0.190762
62;48;52;0.0526664
63;48;52;0.00835793
36;49;52;0.0249243
37;49;52;0.12019
38;49;52;0.296064
39;49;52;0.433408
40;49;52;0.490901
41;49;52;0.504803
42;49;52;0.506838
43;49;52;0.507062
44;49;52;0.50711
45;49;52;0.507107
46;49;52;0.507105
47;49;52;0.507109
48;49;52;0.50711
49;49;52;0.507109
50;49;52;0.50711
51;49;52;0.507112
52;49;52;0.50711
53;49;52;0.507109
54;49;52;0.507112
55;49;52;0.507098
56;49;52;0.507029
57;49;52;0.506267
58;49;52;0.500578
59;49;52;0.469642
60;49;52;0.373123
61;49;52;0.202267
62;49;52;0.0577055
63;49;52;0.0092591
36;50;52;0.0240778
37;50;52;0.117056
38;50;52;0.292024
39;50;52;0.430978
40;50;52;0.490103
41;50;52;0.504658
42;50;52;0.506809
43;50;52;0.507066
44;50;52;0.507107
45;50;52;0.507107
46;50;52;0.507107
47;50;52;0.50711
48;50;52;0.507111
49;50;52;0.50711
50;50;52;0.507111
51;50;52;0.507111
52;50;52;0.50711
53;50;52;0.507109
54;50;52;0.507112
55;50;52;0.507103
56;50;52;0.50701
57;50;52;0.506206
58;50;52;0.50024
59;50;52;0.468113
60;50;52;0.369736
61;50;52;0.198296
62;50;52;0.0559347
63;50;52;0.0089389
36;51;52;0.0203107
37;51;52;0.10262
38;51;52;0.271983
39;51;52;0.41854
40;51;52;0.485666
41;51;52;0.503781
42;51;52;0.506659
43;51;52;0.507063
44;51;52;0.507106
45;51;52;0.507105
46;51;52;0.50711
47;51;52;0.507112
48;51;52;0.50711
49;51;52;0.507112
50;51;52;0.507111
51;51;52;0.507112
52;51;52;0.50711
53;51;52;0.507108
54;51;52;0.507109
55;51;52;0.507093
56;51;52;0.506935
57;51;52;0.505879
58;51;52;0.498027
59;51;52;0.460081
60;51;52;0.352857
61;51;52;0.17915
62;51;52;0.0478387
63;51;52;0.00751924
36;52;52;0.014924
37;52;52;0.0799639
38;52;52;0.235792
39;52;52;0.393226
40;52;52;0.475733
41;52;52;0.501375
42;52;52;0.506291
43;52;52;0.506986
44;52;52;0.507095
45;52;52;0.507102
46;52;52;0.507104
47;52;52;0.507111
48;52;52;0.50711
49;52;52;0.50711
50;52;52;0.50711
51;52;52;0.50711
52;52;52;0.50711
53;52;52;0.507108
54;52;52;0.507108
55;52;52;0.507064
56;52;52;0.506788
57;52;52;0.504874
58;52;52;0.492542
59;52;52;0.443159
60;52;52;0.319831
61;52;52;0.147167
62;52;52;0.0357898
63;52;52;0.00551218
36;53;52;0.00954057
37;53;52;0.0543634
38;53;52;0.184961
39;53;52;0.350919
40;53;52;0.455676
41;53;52;0.495445
42;53;52;0.505152
43;53;52;0.506791
44;53;52;0.507044
45;53;52;0.507105
46;53;52;0.507102
47;53;52;0.507102
48;53;52;0.507109
49;53;52;0.507109
50;53;52;0.507109
51;53;52;0.507108
52;53;52;0.507108
53;53;52;0.507104
54;53;52;0.507086
55;53;52;0.506969
56;53;52;0.506306
57;53;52;0.502147
58;53;52;0.481073
59;53;52;0.411471
60;53;52;0.269262
61;53;52;0.106618
62;53;52;0.0232886
36;54;52;0.00531467
37;54;52;0.0316693
38;54;52;0.126441
39;54;52;0.286941
40;54;52;0.41818
41;54;52;0.481499
42;54;52;0.501587
43;54;52;0.506092
44;54;52;0.506906
45;54;52;0.507052
46;54;52;0.507107
47;54;52;0.507104
48;54;52;0.507109
49;54;52;0.507112
50;54;52;0.507112
51;54;52;0.507109
52;54;52;0.507108
53;54;52;0.507086
54;54;52;0.507009
55;54;52;0.506651
56;54;52;0.504698
57;54;52;0.494584
58;54;52;0.456479
59;54;52;0.35926
60;54;52;0.201458
61;54;52;0.0663916
62;54;52;0.013082
37;55;52;0.0157236
38;55;52;0.0720796
39;55;52;0.203501
40;55;52;0.353964
41;55;52;0.449773
42;55;52;0.490689
43;55;52;0.503185
44;55;52;0.506223
45;55;52;0.506868
46;55;52;0.507032
47;55;52;0.507087
48;55;52;0.507098
49;55;52;0.507098
50;55;52;0.507103
51;55;52;0.507093
52;55;52;0.507064
53;55;52;0.506969
54;55;52;0.506651
55;55;52;0.505217
56;55;52;0.498802
57;55;52;0.474915
58;55;52;0.408894
59;55;52;0.280478
60;55;52;0.127775
61;55;52;0.0346432
62;55;52;0.00635759
37;56;52;0.00668913
38;56;52;0.0335112
39;56;52;0.117496
40;56;52;0.25835
41;56;52;0.386698
42;56;52;0.460647
43;56;52;0.492102
44;56;52;0.502652
45;56;52;0.505782
46;56;52;0.506615
47;56;52;0.506868
48;56;52;0.506981
49;56;52;0.507029
50;56;52;0.50701
51;56;52;0.506935
52;56;52;0.506788
53;56;52;0.506306
54;56;52;0.504698
55;56;52;0.498802
56;56;52;0.479776
57;56;52;0.429416
58;56;52;0.326734
59;56;52;0.182577
60;56;52;0.065156
61;56;52;0.0151316
38;57;52;0.0127864
39;57;52;0.052421
40;57;52;0.148849
41;57;52;0.282022
42;57;52;0.392616
43;57;52;0.457071
44;57;52;0.487248
45;57;52;0.499347
46;57;52;0.503924
47;57;52;0.505494
48;57;52;0.506099
49;57;52;0.506267
50;57;52;0.506206
51;57;52;0.505879
52;57;52;0.504874
53;57;52;0.502147
54;57;52;0.494584
55;57;52;0.474915
56;57;52;0.429416
57;57;52;0.341398
58;57;52;0.212933
59;57;52;0.0917292
60;57;52;0.0264142
61;57;52;0.00561499
39;58;52;0.0181602
40;58;52;0.0627947
41;58;52;0.155435
42;58;52;0.273838
43;58;52;0.373632
44;58;52;0.437033
45;58;52;0.471237
46;58;52;0.488035
47;58;52;0.495901
48;58;52;0.499451
49;58;52;0.500578
50;58;52;0.50024
51;58;52;0.498027
52;58;52;0.492542
53;58;52;0.481073
54;58;52;0.456479
55;58;52;0.408894
56;58;52;0.326734
57;58;52;0.212933
58;58;52;0.102084
59;58;52;0.0345236
60;58;52;0.00869502
39;59;52;0.00512103
40;59;52;0.0194281
41;59;52;0.0590234
42;59;52;0.135354
43;59;52;0.233994
44;59;52;0.324188
45;59;52;0.389223
46;59;52;0.429841
47;59;52;0.453256
48;59;52;0.465104
49;59;52;0.469642
50;59;52;0.468113
51;59;52;0.460081
52;59;52;0.443159
53;59;52;0.411471
54;59;52;0.35926
55;59;52;0.280478
56;59;52;0.182577
57;59;52;0.0917292
58;59;52;0.0345236
59;59;52;0.0100405
41;60;52;0.0157223
42;60;52;0.0431911
43;60;52;0.0947456
44;60;52;0.165462
45;60;52;0.23787
46;60;52;0.297578
47;60;52;0.338888
48;60;52;0.363326
49;60;52;0.373123
50;60;52;0.369736
51;60;52;0.352857
52;60;52;0.319831
53;60;52;0.269262
54;60;52;0.201458
55;60;52;0.127775
56;60;52;0.065156
57;60;52;0.0264142
58;60;52;0.00869502
42;61;52;0.00952329
43;61;52;0.0236728
44;61;52;0.049451
45;61;52;0.0864525
46;61;52;0.127963
47;61;52;0.164984
48;61;52;0.190762
49;61;52;0.202267
50;61;52;0.198296
51;61;52;0.17915
52;61;52;0.147167
53;61;52;0.106618
54;61;52;0.0663916
55;61;52;0.0346432
56;61;52;0.0151316
57;61;52;0.00561499
44;62;52;0.00937154
45;62;52;0.0179052
46;62;52;0.0295501
47;62;52;0.0422399
48;62;52;0.0526664
49;62;52;0.0577055
50;62;52;0.0559347
51;62;52;0.0478387
52;62;52;0.0357898
53;62;52;0.0232886
54;62;52;0.013082
55;62;52;0.00635759
47;63;52;0.00657227
48;63;52;0.00835793
49;63;52;0.0092591
50;63;52;0.0089389
51;63;52;0.00751924
52;63;52;0.00551218
46;36;53;0.00780287
47;36;53;0.011392
48;36;53;0.0144852
49;36;53;0.016045
50;36;53;0.0154872
51;36;53;0.0130235
52;36;53;0.00954057
53;36;53;0.00609449
43;37;53;0.0067603
44;37;53;0.0147945
45;37;53;0.0279264
46;37;53;0.04529
47;37;53;0.0635659
48;37;53;0.0780185
49;37;53;0.0849025
50;37;53;0.0824624
51;37;53;0.0713251
52;37;53;0.0543634
53;37;53;0.0359772
54;37;53;0.0205419
55;37;53;0.0100684
42;38;53;0.0138146
43;38;53;0.0336993
44;38;53;0.0683666
45;38;53;0.114838
46;38;53;0.163797
47;38;53;0.204637
48;38;53;0.232254
49;38;53;0.244171
50;38;53;0.240042
51;38;53;0.219959
52;38;53;0.184961
53;38;53;0.13914
54;38;53;0.089957
55;38;53;0.0486414
56;38;53;0.021792
57;38;53;0.00818668
40;39;53;0.00643332
41;39;53;0.0209767
42;39;53;0.0560208
43;39;53;0.118082
44;39;53;0.196665
45;39;53;0.271957
46;39;53;0.329737
47;39;53;0.368561
48;39;53;0.390648
49;39;53;0.399441
50;39;53;0.39645
51;39;53;0.381078
52;39;53;0.350919
53;39;53;0.302401
54;39;53;0.234781
55;39;53;0.155573
56;39;53;0.0829112
57;39;53;0.0347714
58;39;53;0.0116575
39;40;53;0.00643332
40;40;53;0.0240473
41;40;53;0.0709855
42;40;53;0.15665
43;40;53;0.259457
44;40;53;0.34778
45;40;53;0.407888
46;40;53;0.444456
47;40;53;0.464398
48;40;53;0.4745
49;40;53;0.478181
50;40;53;0.47694
51;40;53;0.470299
52;40;53;0.455676
53;40;53;0.428114
54;40;53;0.380614
55;40;53;0.305428
56;40;53;0.206665
57;40;53;0.108306
58;40;53;0.0420854
59;40;53;0.012482
39;41;53;0.0209767
40;41;53;0.0709855
41;41;53;0.170755
42;41;53;0.291038
43;41;53;0.387708
44;41;53;0.446254
45;41;53;0.477119
46;41;53;0.491567
47;41;53;0.498202
48;41;53;0.50108
49;41;53;0.502003
50;41;53;0.501688
51;41;53;0.499924
52;41;53;0.495445
53;41;53;0.485594
54;41;53;0.463914
55;41;53;0.420517
56;41;53;0.342663
57;41;53;0.229681
58;41;53;0.113814
59;41;53;0.0394225
60;41;53;0.0100789
38;42;53;0.0138146
39;42;53;0.0560208
40;42;53;0.15665
41;42;53;0.291038
42;42;53;0.399649
43;42;53;0.460999
44;42;53;0.489382
45;42;53;0.500328
46;42;53;0.504296
47;42;53;0.505744
48;42;53;0.506229
49;42;53;0.506409
50;42;53;0.506353
51;42;53;0.506041
52;42;53;0.505152
53;42;53;0.502778
54;42;53;0.496082
55;42;53;0.477862
56;42;53;0.434662
57;42;53;0.34962
58;42;53;0.221691
59;42;53;0.0972155
60;42;53;0.0283538
61;42;53;0.00608804
37;43;53;0.0067603
38;43;53;0.0336993
39;43;53;0.118082
40;43;53;0.259457
41;43;53;0.387708
42;43;53;0.460999
43;43;53;0.492457
44;43;53;0.502791
45;43;53;0.505742
46;43;53;0.506648
47;43;53;0.506879
48;43;53;0.506967
49;43;53;0.506997
50;43;53;0.506991
51;43;53;0.506938
52;43;53;0.506791
53;43;53;0.506303
54;43;53;0.50466
55;43;53;0.499017
56;43;53;0.480166
57;43;53;0.42997
58;43;53;0.327622
59;43;53;0.183368
60;43;53;0.065455
61;43;53;0.0152315
37;44;53;0.0147945
38;44;53;0.0683666
39;44;53;0.196665
40;44;53;0.34778
41;44;53;0.446254
42;44;53;0.489382
43;44;53;0.502791
44;44;53;0.506065
45;44;53;0.506839
46;44;53;0.507019
47;44;53;0.507065
48;44;53;0.50709
49;44;53;0.507088
50;44;53;0.507091
51;44;53;0.507085
52;44;53;0.507044
53;44;53;0.506956
54;44;53;0.506609
55;44;53;0.504906
56;44;53;0.498093
57;44;53;0.472561
58;44;53;0.403902
59;44;53;0.273373
60;44;53;0.122141
61;44;53;0.0326149
62;44;53;0.005986
37;45;53;0.0279264
38;45;53;0.114838
39;45;53;0.271957
40;45;53;0.407888
41;45;53;0.477119
42;45;53;0.500328
43;45;53;0.505742
44;45;53;0.506839
45;45;53;0.50705
46;45;53;0.507087
47;45;53;0.507106
48;45;53;0.507105
49;45;53;0.507115
50;45;53;0.507113
51;45;53;0.507107
52;45;53;0.507105
53;45;53;0.507073
54;45;53;0.506977
55;45;53;0.506521
56;45;53;0.504031
57;45;53;0.492066
58;45;53;0.449347
59;45;53;0.345847
60;45;53;0.186947
61;45;53;0.0591598
62;45;53;0.011468
36;46;53;0.00780287
37;46;53;0.04529
38;46;53;0.163797
39;46;53;0.329737
40;46;53;0.444456
41;46;53;0.491567
42;46;53;0.504296
43;46;53;0.506648
44;46;53;0.507019
45;46;53;0.507087
46;46;53;0.507097
47;46;53;0.507103
48;46;53;0.507106
49;46;53;0.507108
50;46;53;0.507106
51;46;53;0.507104
52;46;53;0.507102
53;46;53;0.507107
54;46;53;0.507067
55;46;53;0.506889
56;46;53;0.505913
57;46;53;0.500152
58;46;53;0.473932
59;46;53;0.394998
60;46;53;0.245607
61;46;53;0.0911477
62;46;53;0.0191184
36;47;53;0.011392
37;47;53;0.0635659
38;47;53;0.204637
39;47;53;0.368561
40;47;53;0.464398
41;47;53;0.498202
42;47;53;0.505744
43;47;53;0.506879
44;47;53;0.507065
45;47;53;0.507106
46;47;53;0.507103
47;47;53;0.507106
48;47;53;0.507109
49;47;53;0.507106
50;47;53;0.507108
51;47;53;0.50711
52;47;53;0.507102
53;47;53;0.507102
54;47;53;0.507098
55;47;53;0.507012
56;47;53;0.506562
57;47;53;0.503442
58;47;53;0.486192
59;47;53;0.424916
60;47;53;0.289527
61;47;53;0.121646
62;47;53;0.0276362
36;48;53;0.0144852
37;48;53;0.0780185
38;48;53;0.232254
39;48;53;0.390648
40;48;53;0.4745
41;48;53;0.50108
42;48;53;0.506229
43;48;53;0.506967
44;48;53;0.50709
45;48;53;0.507105
46;48;53;0.507106
47;48;53;0.507109
48;48;53;0.50711
49;48;53;0.507111
50;48;53;0.507111
51;48;53;0.507109
52;48;53;0.507109
53;48;53;0.507113
54;48;53;0.507108
55;48;53;0.50705
56;48;53;0.506771
57;48;53;0.504746
58;48;53;0.491945
59;48;53;0.441103
60;48;53;0.316554
61;48;53;0.144096
62;48;53;0.0348017
63;48;53;0.0053381
36;49;53;0.016045
37;49;53;0.0849025
38;49;53;0.244171
39;49;53;0.399441
40;49;53;0.478181
41;49;53;0.502003
42;49;53;0.506409
43;49;53;0.506997
44;49;53;0.507088
45;49;53;0.507115
46;49;53;0.507108
47;49;53;0.507106
48;49;53;0.507111
49;49;53;0.507112
50;49;53;0.507112
51;49;53;0.507111
52;49;53;0.507109
53;49;53;0.507111
54;49;53;0.507105
55;49;53;0.507064
56;49;53;0.506847
57;49;53;0.505133
58;49;53;0.494043
59;49;53;0.447261
60;49;53;0.327847
61;49;53;0.154228
62;49;53;0.0383564
63;49;53;0.00591365
36;50;53;0.0154872
37;50;53;0.0824624
38;50;53;0.240042
39;50;53;0.39645
40;50;53;0.47694
41;50;53;0.501688
42;50;53;0.506353
43;50;53;0.506991
44;50;53;0.507091
45;50;53;0.507113
46;50;53;0.507106
47;50;53;0.507108
48;50;53;0.507111
49;50;53;0.507112
50;50;53;0.507111
51;50;53;0.507111
52;50;53;0.507109
53;50;53;0.507113
54;50;53;0.507108
55;50;53;0.507059
56;50;53;0.50682
57;50;53;0.505019
58;50;53;0.493339
59;50;53;0.445189
60;50;53;0.323961
61;50;53;0.150696
62;50;53;0.0371003
63;50;53;0.00570955
36;51;53;0.0130235
37;51;53;0.0713251
38;51;53;0.219959
39;51;53;0.381078
40;51;53;0.470299
41;51;53;0.499924
42;51;53;0.506041
43;51;53;0.506938
44;51;53;0.507085
45;51;53;0.507107
46;51;53;0.507104
47;51;53;0.50711
48;51;53;0.507109
49;51;53;0.507111
50;51;53;0.507111
51;51;53;0.507111
52;51;53;0.507108
53;51;53;0.507108
54;51;53;0.507102
55;51;53;0.507043
56;51;53;0.506694
57;51;53;0.504224
58;51;53;0.489545
59;51;53;0.434297
60;51;53;0.304687
61;51;53;0.133969
62;51;53;0.0314518
36;52;53;0.00954057
37;52;53;0.0543634
38;52;53;0.184961
39;52;53;0.350919
40;52;53;0.455676
41;52;53;0.495445
42;52;53;0.505152
43;52;53;0.506791
44;52;53;0.507044
45;52;53;0.507105
46;52;53;0.507102
47;52;53;0.507102
48;52;53;0.507109
49;52;53;0.507109
50;52;53;0.507109
51;52;53;0.507108
52;52;53;0.507108
53;52;53;0.507104
54;52;53;0.507086
55;52;53;0.506969
56;52;53;0.506306
57;52;53;0.502147
58;52;53;0.481073
59;52;53;0.411471
60;52;53;0.269262
61;52;53;0.106618
62;52;53;0.0232886
36;53;53;0.00609449
37;53;53;0.0359772
38;53;53;0.13914
39;53;53;0.302401
40;53;53;0.428114
41;53;53;0.485594
42;53;53;0.502778
43;53;53;0.506303
44;53;53;0.506956
45;53;53;0.507073
46;53;53;0.507107
47;53;53;0.507102
48;53;53;0.507113
49;53;53;0.507111
50;53;53;0.507113
51;53;53;0.507108
52;53;53;0.507104
53;53;53;0.507094
54;53;53;0.507042
55;53;53;0.506774
56;53;53;0.50522
57;53;53;0.496862
58;53;53;0.463291
59;53;53;0.372766
60;53;53;0.216864
61;53;53;0.0745091
62;53;53;0.0149751
37;54;53;0.0205419
38;54;53;0.089957
39;54;53;0.234781
40;54;53;0.380614
41;54;53;0.463914
42;54;53;0.496082
43;54;53;0.50466
44;54;53;0.506609
45;54;53;0.506977
46;54;53;0.507067
47;54;53;0.507098
48;54;53;0.507108
49;54;53;0.507105
50;54;53;0.507108
51;54;53;0.507102
52;54;53;0.507086
53;54;53;0.507042
54;54;53;0.506854
55;54;53;0.505955
56;54;53;0.501795
57;54;53;0.484131
58;54;53;0.429315
59;54;53;0.31147
60;54;53;0.1538
61;54;53;0.0444802
62;54;53;0.00835899
37;55;53;0.0100684
38;55;53;0.0486414
39;55;53;0.155573
40;55;53;0.305428
41;55;53;0.420517
42;55;53;0.477862
43;55;53;0.499017
44;55;53;0.504906
45;55;53;0.506521
46;55;53;0.506889
47;55;53;0.507012
48;55;53;0.50705
49;55;53;0.507064
50;55;53;0.507059
51;55;53;0.507043
52;55;53;0.506969
53;55;53;0.506774
54;55;53;0.505955
55;55;53;0.502868
56;55;53;0.491226
57;55;53;0.45448
58;55;53;0.369045
59;55;53;0.22838
60;55;53;0.091034
61;55;53;0.0225402
38;56;53;0.021792
39;56;53;0.0829112
40;56;53;0.206665
41;56;53;0.342663
42;56;53;0.434662
43;56;53;0.480166
44;56;53;0.498093
45;56;53;0.504031
46;56;53;0.505913
47;56;53;0.506562
48;56;53;0.506771
49;56;53;0.506847
50;56;53;0.50682
51;56;53;0.506694
52;56;53;0.506306
53;56;53;0.50522
54;56;53;0.501795
55;56;53;0.491226
56;56;53;0.461431
57;56;53;0.394369
58;56;53;0.275904
59;56;53;0.136872
60;56;53;0.0437357
61;56;53;0.00969311
38;57;53;0.00818668
39;57;53;0.0347714
40;57;53;0.108306
41;57;53;0.229681
42;57;53;0.34962
43;57;53;0.42997
44;57;53;0.472561
45;57;53;0.492066
46;57;53;0.500152
47;57;53;0.503442
48;57;53;0.504746
49;57;53;0.505133
50;57;53;0.505019
51;57;53;0.504224
52;57;53;0.502147
53;57;53;0.496862
54;57;53;0.484131
55;57;53;0.45448
56;57;53;0.394369
57;57;53;0.291591
58;57;53;0.163929
59;57;53;0.0632481
60;57;53;0.0170491
39;58;53;0.0116575
40;58;53;0.0420854
41;58;53;0.113814
42;58;53;0.221691
43;58;53;0.327622
44;58;53;0.403902
45;58;53;0.449347
46;58;53;0.473932
47;58;53;0.486192
48;58;53;0.491945
49;58;53;0.494043
50;58;53;0.493339
51;58;53;0.489545
52;58;53;0.481073
53;58;53;0.463291
54;58;53;0.429315
55;58;53;0.369045
56;58;53;0.275904
57;58;53;0.163929
58;58;53;0.0710714
59;58;53;0.0224649
60;58;53;0.00556276
40;59;53;0.012482
41;59;53;0.0394225
42;59;53;0.0972155
43;59;53;0.183368
44;59;53;0.273373
45;59;53;0.345847
46;59;53;0.394998
47;59;53;0.424916
48;59;53;0.441103
49;59;53;0.447261
50;59;53;0.445189
51;59;53;0.434297
52;59;53;0.411471
53;59;53;0.372766
54;59;53;0.31147
55;59;53;0.22838
56;59;53;0.136872
57;59;53;0.0632481
58;59;53;0.0224649
59;59;53;0.00642527
41;60;53;0.0100789
42;60;53;0.0283538
43;60;53;0.065455
44;60;53;0.122141
45;60;53;0.186947
46;60;53;0.245607
47;60;53;0.289527
48;60;53;0.316554
49;60;53;0.327847
50;60;53;0.323961
51;60;53;0.304687
52;60;53;0.269262
53;60;53;0.216864
54;60;53;0.1538
55;60;53;0.091034
56;60;53;0.0437357
57;60;53;0.0170491
58;60;53;0.00556276
42;61;53;0.00608804
43;61;53;0.0152315
44;61;53;0.0326149
45;61;53;0.0591598
46;61;53;0.0911477
47;61;53;0.121646
48;61;53;0.144096
49;61;53;0.154228
50;61;53;0.150696
51;61;53;0.133969
52;61;53;0.106618
53;61;53;0.0745091
54;61;53;0.0444802
55;61;53;0.0225402
56;61;53;0.00969311
44;62;53;0.005986
45;62;53;0.011468
46;62;53;0.0191184
47;62;53;0.0276362
48;62;53;0.0348017
49;62;53;0.0383564
50;62;53;0.0371003
51;62;53;0.0314518
52;62;53;0.0232886
53;62;53;0.0149751
54;62;53;0.00835899
48;63;53;0.0053381
49;63;53;0.00591365
50;63;53;0.00570955
47;36;54;0.0063428
48;36;54;0.00807097
49;36;54;0.00894552
50;36;54;0.0086317
51;36;54;0.00725377
52;36;54;0.00531467
44;37;54;0.00827101
45;37;54;0.015791
46;37;54;0.0261251
47;37;54;0.0374503
48;37;54;0.0468398
49;37;54;0.0514434
50;37;54;0.0498061
51;37;54;0.0424514
52;37;54;0.0316693
53;37;54;0.0205419
54;37;54;0.0115209
55;37;54;0.00562579
42;38;54;0.00774419
43;38;54;0.0192119
44;38;54;0.0405688
45;38;54;0.072265
46;38;54;0.10902
47;38;54;0.143027
48;38;54;0.167252
49;38;54;0.178096
50;38;54;0.174301
51;38;54;0.156303
52;38;54;0.126441
53;38;54;0.089957
54;38;54;0.0548695
55;38;54;0.0282114
56;38;54;0.0122631
41;39;54;0.0118141
42;39;54;0.0328454
43;39;54;0.0745116
44;39;54;0.13626
45;39;54;0.204047
46;39;54;0.26374
47;39;54;0.307053
48;39;54;0.333399
49;39;54;0.344159
50;39;54;0.340494
51;39;54;0.321873
52;39;54;0.286941
53;39;54;0.234781
54;39;54;0.169551
55;39;54;0.102524
56;39;54;0.0502494
57;39;54;0.0198506
58;39;54;0.00653837
40;40;54;0.0135699
41;40;54;0.0424406
42;40;54;0.1034
43;40;54;0.192488
44;40;54;0.282743
45;40;54;0.354594
46;40;54;0.402242
47;40;54;0.431044
48;40;54;0.44637
49;40;54;0.452143
50;40;54;0.45018
51;40;54;0.439899
52;40;54;0.41818
53;40;54;0.380614
54;40;54;0.320671
55;40;54;0.237912
56;40;54;0.14457
57;40;54;0.0675964
58;40;54;0.0242769
59;40;54;0.00700517
39;41;54;0.0118141
40;41;54;0.0424406
41;41;54;0.114548
42;41;54;0.223156
43;41;54;0.328936
44;41;54;0.405168
45;41;54;0.450066
46;41;54;0.474489
47;41;54;0.486611
48;41;54;0.492178
49;41;54;0.494268
50;41;54;0.493574
51;41;54;0.489858
52;41;54;0.481499
53;41;54;0.463914
54;41;54;0.430228
55;41;54;0.3703
56;41;54;0.277054
57;41;54;0.165039
58;41;54;0.0714871
59;41;54;0.0226489
60;41;54;0.00565036
38;42;54;0.00774419
39;42;54;0.0328454
40;42;54;0.1034
41;42;54;0.223156
42;42;54;0.343533
43;42;54;0.426047
44;42;54;0.47026
45;42;54;0.490935
46;42;54;0.499493
47;42;54;0.50299
48;42;54;0.504478
49;42;54;0.504912
50;42;54;0.504773
51;42;54;0.503897
52;42;54;0.501587
53;42;54;0.496082
54;42;54;0.482435
55;42;54;0.451163
56;42;54;0.389387
57;42;54;0.284672
58;42;54;0.157787
59;42;54;0.0599365
60;42;54;0.0160635
38;43;54;0.0192119
39;43;54;0.0745116
40;43;54;0.192488
41;43;54;0.328936
42;43;54;0.426047
43;43;54;0.475732
44;43;54;0.496192
45;43;54;0.503288
46;43;54;0.505575
47;43;54;0.506405
48;43;54;0.506689
49;43;54;0.506769
50;43;54;0.506739
51;43;54;0.506575
52;43;54;0.506092
53;43;54;0.50466
54;43;54;0.500618
55;43;54;0.488351
56;43;54;0.454755
57;43;54;0.382936
58;43;54;0.260857
59;43;54;0.124928
60;43;54;0.0387854
61;43;54;0.00853103
37;44;54;0.00827101
38;44;54;0.0405688
39;44;54;0.13626
40;44;54;0.282743
41;44;54;0.405168
42;44;54;0.47026
43;44;54;0.496192
44;44;54;0.504086
45;44;54;0.506167
46;44;54;0.506801
47;44;54;0.506947
48;44;54;0.507011
49;44;54;0.507028
50;44;54;0.507024
51;44;54;0.506975
52;44;54;0.506906
53;44;54;0.506609
54;44;54;0.505368
55;44;54;0.501284
56;44;54;0.486437
57;44;54;0.443046
58;44;54;0.349128
59;44;54;0.205686
60;44;54;0.0774567
61;44;54;0.0185647
37;45;54;0.015791
38;45;54;0.072265
39;45;54;0.204047
40;45;54;0.354594
41;45;54;0.450066
42;45;54;0.490935
43;45;54;0.503288
44;45;54;0.506167
45;45;54;0.506867
46;45;54;0.50704
47;45;54;0.507071
48;45;54;0.50709
49;45;54;0.507094
50;45;54;0.507094
51;45;54;0.507083
52;45;54;0.507052
53;45;54;0.506977
54;45;54;0.506678
55;45;54;0.505145
56;45;54;0.498987
57;45;54;0.475181
58;45;54;0.409219
59;45;54;0.280967
60;45;54;0.128054
61;45;54;0.0346829
62;45;54;0.00639665
37;46;54;0.0261251
38;46;54;0.10902
39;46;54;0.26374
40;46;54;0.402242
41;46;54;0.474489
42;46;54;0.499493
43;46;54;0.505575
44;46;54;0.506801
45;46;54;0.50704
46;46;54;0.507085
47;46;54;0.507102
48;46;54;0.507107
49;46;54;0.507115
50;46;54;0.507111
51;46;54;0.507104
52;46;54;0.507107
53;46;54;0.507067
54;46;54;0.506946
55;46;54;0.506421
56;46;54;0.50361
57;46;54;0.490513
58;46;54;0.445263
59;46;54;0.338501
60;46;54;0.179369
61;46;54;0.0556316
62;46;54;0.0106956
36;47;54;0.0063428
37;47;54;0.0374503
38;47;54;0.143027
39;47;54;0.307053
40;47;54;0.431044
41;47;54;0.486611
42;47;54;0.50299
43;47;54;0.506405
44;47;54;0.506947
45;47;54;0.507071
46;47;54;0.507102
47;47;54;0.507106
48;47;54;0.507105
49;47;54;0.507108
50;47;54;0.507108
51;47;54;0.507107
52;47;54;0.507104
53;47;54;0.507098
