time;PosX;PosY;v_x;v_y;Re;alpha;a
49540;294.329;2473.44;-0.0247919;0.0443042;99.7582;-0.5322384363022754;21.582580863354792
49550;294.081;2473.88;-0.0247696;0.0443299;99.8161;-0.5309101764029434;21.573509700812053
49560;293.833;2474.33;-0.0247346;0.0443706;99.9077;-0.5298038133070679;21.565035020561673
49570;293.586;2474.77;-0.0246996;0.0443912;99.9541;-0.5284485477025224;21.557285375773727
49580;293.339;2475.22;-0.0246683;0.044423;100.026;-0.5270387366979259;21.548681415455565
49590;293.091;2475.66;-0.0246313;0.04446;100.109;-0.5257409111017484;21.542656510871407
49600;292.845;2476.11;-0.0245946;0.0444857;100.167;-0.5240813756763265;21.534626374824605
49610;292.599;2476.55;-0.0245454;0.0445137;100.23;-0.5227674269730089;21.52750273197746
49620;292.353;2477;-0.024516;0.0445608;100.336;-0.5210407374652177;21.519444724854676
49630;292.11;2477.44;-0.0244464;0.0445853;100.391;-0.5196566570567303;21.512369410332404
49640;291.866;2477.89;-0.0243963;0.0446206;100.471;-0.5179500411005694;21.505683525076982
49650;291.62;2478.34;-0.0243535;0.0446538;100.545;-0.5163561723892524;21.4988779619575
49660;291.377;2478.78;-0.0243067;0.0447036;100.658;-0.5145153222976457;21.489870495066825
49670;291.134;2479.23;-0.0242454;0.0447252;100.706;-0.5126963664868124;21.48302695215158
49680;290.892;2479.68;-0.0241873;0.0447845;100.84;-0.5110857080741327;21.47856020741725
49690;290.65;2480.13;-0.0241293;0.0448121;100.902;-0.5090954118301652;21.472980345349143
49700;290.409;2480.58;-0.0240605;0.0448573;101.004;-0.5072973527311759;21.46565901325151
49710;290.17;2481.02;-0.0239798;0.0448956;101.09;-0.505440080339523;21.460809673605862
49720;289.929;2481.47;-0.0239248;0.0449409;101.192;-0.5033546481871589;21.452460721720147
49730;289.69;2481.92;-0.0238632;0.0449926;101.308;-0.5011919970293607;21.446940173580717
49740;289.451;2482.37;-0.023793;0.0450291;101.391;-0.4991789104949207;21.44218393640436
49750;289.215;2482.83;-0.0237071;0.0450929;101.534;-0.4971556696815895;21.435748993554
49760;288.977;2483.28;-0.0236365;0.0451336;101.626;-0.4949649835287844;21.431028356723964
49770;288.741;2483.73;-0.0235566;0.0451803;101.731;-0.49265431873654014;21.42771191857097
49780;288.505;2484.18;-0.0234694;0.0452187;101.817;-0.4906478676325978;21.422074659240284
49790;288.272;2484.63;-0.0233825;0.0452833;101.963;-0.4882666609782351;21.41610060433866
49800;288.037;2485.09;-0.0233062;0.0453355;102.08;-0.48602988835339483;21.40966447678581
49810;287.805;2485.54;-0.0232169;0.045375;102.169;-0.4834357350524501;21.406406182639174
49820;287.574;2486;-0.0231126;0.0454218;102.275;-0.48130149707254144;21.402449901367568
49830;287.342;2486.45;-0.0230374;0.0454915;102.432;-0.4787082942019458;21.397940170088578
49840;287.112;2486.91;-0.0229313;0.0455431;102.548;-0.4763664365854759;21.39415276617948
49850;286.883;2487.36;-0.0228407;0.0455844;102.641;-0.47373926927997967;21.390946048658314
49860;286.655;2487.82;-0.0227345;0.0456291;102.741;-0.47119950162769275;21.3885810099805
49870;286.429;2488.28;-0.0226316;0.0456945;102.889;-0.46853679534262505;21.38298628342089
49880;286.202;2488.73;-0.0225289;0.0457393;102.99;-0.4658768178340231;21.37845482415245
49890;285.977;2489.19;-0.0224275;0.0458071;103.142;-0.4634165879424679;21.37690712740254
49900;285.754;2489.65;-0.0223112;0.045854;103.248;-0.46059449163778315;21.374467478493532
49910;285.531;2490.11;-0.0222008;0.0459164;103.388;-0.45786533698002985;21.37059328393667
49920;285.309;2490.57;-0.022091;0.0459797;103.531;-0.4551375559851688;21.367458112790782
49930;285.09;2491.03;-0.0219626;0.0460163;103.613;-0.4522797898684491;21.36523596729535
49940;284.869;2491.49;-0.0218562;0.046085;103.768;-0.44939823147287383;21.362542546307335
49950;284.651;2491.95;-0.0217359;0.0461347;103.88;-0.4464392694145861;21.359902795575323
49960;284.435;2492.41;-0.021607;0.0462042;104.037;-0.44349864196593475;21.356214568643452
49970;284.219;2492.88;-0.0214854;0.0462499;104.139;-0.44060983592524255;21.355116431505536
49980;284.004;2493.34;-0.0213643;0.0463283;104.316;-0.43760703586023625;21.3540983286341
49990;283.791;2493.8;-0.0212364;0.0463736;104.418;-0.43455779456537547;21.351793804328402
50000;283.581;2494.27;-0.0210917;0.0464318;104.549;-0.43142412305361355;21.3503414881965
50010;283.37;2494.73;-0.0209553;0.0464946;104.69;-0.42840418337204433;21.34773551058872
50020;283.16;2495.2;-0.020836;0.0465414;104.796;-0.424977463913342;21.347551253089904
50030;282.952;2495.66;-0.0206958;0.04662;104.973;-0.4220752861393651;21.34476174565494
50040;282.747;2496.13;-0.0205462;0.04668;105.108;-0.41877732600359574;21.3433795276231
50050;282.541;2496.6;-0.0204075;0.0467353;105.232;-0.41556263907357904;21.34111943429192
50060;282.338;2497.07;-0.020269;0.0468048;105.389;-0.41215878467283973;21.34313407224937
50070;282.136;2497.54;-0.0201182;0.0468595;105.512;-0.4089733155371552;21.341758922851124
50080;281.936;2498;-0.0199661;0.0469245;105.658;-0.4055431922015595;21.340898260665806
50090;281.735;2498.47;-0.0198269;0.0469711;105.763;-0.402156111023073;21.339845605806786
50100;281.538;2498.95;-0.0196727;0.0470504;105.942;-0.3986333133535376;21.33928806689925
50110;281.342;2499.41;-0.0195171;0.0470967;106.046;-0.3952946661383978;21.337107067447562
50120;281.148;2499.89;-0.0193578;0.0471696;106.21;-0.3917300673444254;21.338274382121156
50130;280.955;2500.36;-0.0192003;0.0472322;106.351;-0.38829238169580416;21.33598266048976
50140;280.765;2500.83;-0.0190341;0.0473009;106.506;-0.3846873557597539;21.337102472451818
50150;280.575;2501.31;-0.0188663;0.0473506;106.618;-0.38125419870300886;21.337614283396153
50160;280.386;2501.78;-0.0187144;0.0474139;106.76;-0.3774687671180273;21.338003882722617
50170;280.198;2502.26;-0.0185536;0.0474811;106.912;-0.3739607347319466;21.337380394889138
50180;280.015;2502.73;-0.018378;0.0475327;107.028;-0.3700112068623986;21.33784389681535
50190;279.832;2503.21;-0.0182004;0.0476027;107.185;-0.3666024264494506;21.335635756428175
50200;279.651;2503.68;-0.0180384;0.0476707;107.339;-0.36254692044171233;21.33674050280917
50210;279.47;2504.16;-0.0178698;0.0477226;107.455;-0.3588923690300823;21.335465322280655
50220;279.293;2504.64;-0.0176927;0.0477938;107.616;-0.35502796214349885;21.33799492085207
50230;279.117;2505.12;-0.0175108;0.0478434;107.727;-0.3512880247991608;21.33842029404243
50240;278.943;2505.6;-0.0173312;0.0479206;107.901;-0.3472905193702802;21.33888285683972
50250;278.769;2506.08;-0.0171649;0.0479636;107.998;-0.34335496885078065;21.33885122971338
50260;278.6;2506.56;-0.0169694;0.0480364;108.162;-0.33947501049136997;21.340398470433982
50270;278.43;2507.04;-0.0167932;0.0480781;108.256;-0.3355255269644478;21.34003468823712
50280;278.263;2507.52;-0.0166107;0.0481497;108.417;-0.3314417634881657;21.34175535146446
50290;278.097;2508;-0.0164236;0.0482059;108.543;-0.3275682316243519;21.340502981520643
50300;277.935;2508.48;-0.0162264;0.0482596;108.664;-0.3234383265491856;21.343587186732584
50310;277.773;2508.97;-0.0160422;0.0483205;108.802;-0.3193349780731428;21.34242153630973
50320;277.613;2509.45;-0.0158585;0.0483821;108.94;-0.31509402020032545;21.344274176602234
50330;277.456;2509.94;-0.0156594;0.048441;109.073;-0.31110893484172736;21.34490126564269
50340;277.3;2510.42;-0.0154678;0.0484893;109.182;-0.3067174337993779;21.347715255786937
50350;277.146;2510.91;-0.015275;0.0485517;109.322;-0.3026847544380423;21.345837461760226
50360;276.995;2511.39;-0.0150704;0.0486006;109.432;-0.29833549207785987;21.349124359462436
50370;276.844;2511.88;-0.0148787;0.0486651;109.578;-0.29424129384674114;21.34825711460315
50380;276.696;2512.37;-0.014683;0.048718;109.697;-0.2897450020466247;21.35013229093498
50390;276.55;2512.85;-0.0144786;0.0487739;109.823;-0.28553575769198103;21.350805700955767
50400;276.407;2513.34;-0.0142677;0.0488224;109.932;-0.2811252743377115;21.353127347667233
50410;276.266;2513.83;-0.0140589;0.0488791;110.059;-0.2768122211593357;21.35274769108451
50420;276.126;2514.32;-0.0138576;0.0489378;110.191;-0.2724460740309516;21.354477515778107
50430;275.987;2514.81;-0.0136625;0.0489766;110.279;-0.26779057911615317;21.35783698248862
50440;275.852;2515.3;-0.0134503;0.0490496;110.443;-0.26358691210483665;21.357310332091373
50450;275.718;2515.79;-0.0132511;0.0490894;110.533;-0.2588817107308806;21.35824311383734
50460;275.586;2516.28;-0.0130394;0.0491581;110.688;-0.2545288149991518;21.35932613614313
50470;275.458;2516.78;-0.0128168;0.0491955;110.772;-0.2500165591942825;21.362855576544128
50480;275.331;2517.27;-0.0126125;0.049264;110.926;-0.24543541328153878;21.360789302072142
50490;275.205;2517.76;-0.0123996;0.0493038;111.016;-0.24078133507180027;21.365228407060464
50500;275.082;2518.26;-0.0121875;0.0493513;111.123;-0.2361813785739911;21.36549874475884
50510;274.961;2518.75;-0.0119757;0.0494049;111.243;-0.23161242121047496;21.365916583578596
50520;274.843;2519.24;-0.011751;0.0494417;111.326;-0.22694718096627728;21.37070732378836
50530;274.726;2519.74;-0.0115376;0.0495045;111.468;-0.22230460494954896;21.369892083530644
50540;274.612;2520.23;-0.0113246;0.0495343;111.535;-0.2174854607497716;21.371997947914334
50550;274.5;2520.73;-0.0111046;0.0496001;111.683;-0.2127979950149278;21.37199359396087
50560;274.39;2521.23;-0.0108839;0.0496387;111.77;-0.20806016924457885;21.374457048301444
50570;274.282;2521.73;-0.010666;0.0496872;111.879;-0.20331308805669474;21.375701773398124
50580;274.177;2522.22;-0.0104405;0.0497255;111.965;-0.19849767379387948;21.37897584291393
50590;274.073;2522.72;-0.0102243;0.0497708;112.067;-0.19370931308444903;21.381602592396433
50600;273.972;2523.22;-0.010002;0.0498136;112.164;-0.18884696691878214;21.38182949583668
50610;273.874;2523.72;-0.00976812;0.0498568;112.261;-0.18412839463155484;21.384795266563373
50620;273.777;2524.22;-0.00954543;0.0498944;112.346;-0.1792225574331089;21.385518268150435
50630;273.682;2524.72;-0.00932962;0.0499389;112.446;-0.17416020040858915;21.38870928042961
50640;273.59;2525.22;-0.00909944;0.0499831;112.545;-0.1694412161658313;21.387688502994386
50650;273.5;2525.72;-0.0088714;0.0500071;112.599;-0.1642855763361368;21.39308435153086
50660;273.412;2526.22;-0.00864838;0.0500532;112.703;-0.15961932630043166;21.3930810297634
50670;273.328;2526.72;-0.00840784;0.0500833;112.771;-0.15446911101673153;21.3977051827104
50680;273.243;2527.22;-0.00819851;0.0501317;112.88;-0.14969989216957647;21.396833449833156
50690;273.163;2527.72;-0.0079649;0.0501589;112.941;-0.1444722863555435;21.40134705240746
50700;273.084;2528.22;-0.00773405;0.050205;113.045;-0.13970445314018076;21.40074695138338
50710;273.008;2528.73;-0.00750207;0.0502238;113.087;-0.13443281341625213;21.4062528472776
50720;272.933;2529.23;-0.00727901;0.0502689;113.189;-0.1295939817826055;21.40647431871661
50730;272.864;2529.73;-0.00703045;0.050292;113.241;-0.12442442395634587;21.410171862916844
50740;272.793;2530.24;-0.00681155;0.050334;113.335;-0.1193993087909074;21.41070134735319
50750;272.728;2530.74;-0.0065698;0.0503519;113.376;-0.11416999872829153;21.41443061912074
50760;272.663;2531.24;-0.00633755;0.0503792;113.437;-0.10925013244751525;21.41565680201115
50770;272.602;2531.75;-0.00609653;0.0504102;113.507;-0.10396363670384992;21.41928409963142
50780;272.54;2532.25;-0.00587672;0.050436;113.565;-0.09895028873915909;21.42122033189008
50790;272.484;2532.76;-0.00563091;0.0504541;113.606;-0.09383467704297124;21.424299042441408
50800;272.428;2533.26;-0.00540151;0.0504752;113.653;-0.08867308577683738;21.4285844010286
50810;272.375;2533.77;-0.00517131;0.0505019;113.713;-0.08343647458316023;21.42923055302274
50820;272.325;2534.27;-0.00493594;0.0505204;113.755;-0.07826676292420282;21.43303839265496
50830;272.276;2534.78;-0.00470177;0.0505472;113.815;-0.07313444732449371;21.4358097804662
50840;272.23;2535.28;-0.00447519;0.0505671;113.86;-0.06791769487103416;21.437918405624398
50850;272.187;2535.79;-0.00422389;0.0505949;113.923;-0.06282553170600029;21.44039749753144
50860;272.146;2536.3;-0.00399579;0.0506063;113.949;-0.05744647055989578;21.44512515324879
50870;272.107;2536.8;-0.00376179;0.0506308;114.004;-0.05235723024976126;21.446261329963136
50880;272.071;2537.31;-0.00352488;0.0506433;114.032;-0.047078922025076325;21.450758137408968
50890;272.036;2537.82;-0.00329655;0.0506628;114.076;-0.04182812226474046;21.453129974553903
50900;272.005;2538.33;-0.00304827;0.0506777;114.109;-0.03667944189004711;21.456840879326442
50910;271.976;2538.83;-0.00281754;0.0507056;114.172;-0.03139649110221118;21.458775776693024
50920;271.949;2539.34;-0.00258115;0.0507088;114.179;-0.02616397066237095;21.463369078559133
50930;271.924;2539.85;-0.00234581;0.050729;114.225;-0.02098353333120382;21.465611100373792
50940;271.902;2540.36;-0.00210581;0.0507367;114.242;-0.015705802474348204;21.470923275826458
50950;271.882;2540.86;-0.00186807;0.0507509;114.274;-0.010542978059952714;21.472353789828116
50960;271.864;2541.37;-0.00163805;0.0507623;114.3;-0.005131447681529445;21.4778882781115
50970;271.849;2541.88;-0.00139662;0.0507668;114.31;-319054112624976e-19;21.481488639244326
50980;271.836;2542.39;-0.00116246;0.0507743;114.327;0.005327682897103109;21.485214394801517
50990;271.827;2542.9;-917339e-9;0.0507811;114.342;0.010587634782118497;21.488382090960982
51000;271.818;2543.4;-682141e-9;0.0507897;114.361;0.015776377074159458;21.494499330398522
51010;271.813;2543.91;-440701e-9;0.0507943;114.372;0.02108740451965693;21.496937998723823
51020;271.809;2544.42;-208309e-9;0.0507974;114.379;0.026308991104018225;21.501191454045433
51030;271.809;2544.93;277932e-10;0.0507907;114.364;0.03164965711518179;21.505607931162544
51040;271.81;2545.44;267046e-9;0.0507965;114.377;0.036843580900532955;21.511791887548828
51050;271.814;2545.95;506434e-9;0.0507898;114.362;0.042037967164676046;21.514248252645135
51060;271.821;2546.45;745312e-9;0.0507946;114.372;0.0472751758602966;21.519738660134724
51070;271.829;2546.96;982357e-9;0.0507944;114.372;0.05245778277771006;21.52401720276945
51080;271.84;2547.47;0.00121631;0.050796;114.376;0.0577384313067356;21.529878866284278
51090;271.854;2547.98;0.00145814;0.0507867;114.355;0.06292375147796256;21.534885491790984
51100;271.87;2548.49;0.00169677;0.0507731;114.324;0.0680536732280799;21.540344364131045
51110;271.888;2549;0.00193117;0.0507761;114.331;0.0733155295228267;21.54379878434022
51120;271.908;2549.5;0.0021617;0.0507479;114.267;0.07851021193628138;21.551095746851953
51130;271.932;2550.01;0.00240384;0.0507467;114.265;0.08368409182228019;21.554305241930077
51140;271.955;2550.52;0.00262312;0.0507401;114.25;0.08884697463980915;21.561907987655495
51150;271.984;2551.03;0.0028704;0.050728;114.223;0.09394355687391259;21.5648919855752
51160;272.015;2551.53;0.00310102;0.0507062;114.174;0.0991590664252831;21.57385304041554
51170;272.047;2552.04;0.00334608;0.0507095;114.181;0.10428379800240359;21.576253871836613
51180;272.081;2552.55;0.0035674;0.0506768;114.107;0.10934789245357074;21.58452956413438
51190;272.119;2553.06;0.00381494;0.0506693;114.09;0.11445285769889904;21.586969615598626
51200;272.157;2553.56;0.00403406;0.0506355;114.014;0.11952969509313957;21.59697244806697
51210;272.201;2554.07;0.00428479;0.0506331;114.009;0.12461381242198002;21.597709782881097
51220;272.243;2554.58;0.0044991;0.050602;113.939;0.12965891604017338;21.607054467758026
51230;272.29;2555.08;0.00473752;0.0505995;113.933;0.13472204608238098;21.61058581224703
51240;272.338;2555.59;0.00495875;0.0505808;113.891;0.13988965473112502;21.61820279088859
51250;272.389;2556.1;0.00519722;0.0505513;113.825;0.1448427296702571;21.62351686012588
51260;272.442;2556.6;0.00542335;0.0505209;113.756;0.14982754874118331;21.630560523657206
51270;272.498;2557.11;0.00565995;0.0504996;113.708;0.15481786690641935;21.63675741118559
51280;272.556;2557.61;0.0058929;0.0504753;113.654;0.15969018662522144;21.643145234248323
51290;272.616;2558.12;0.00611763;0.0504331;113.559;0.1646148621230696;21.651619285151156
51300;272.679;2558.62;0.00635456;0.050414;113.516;0.16959188557158894;21.655737374781097
51310;272.744;2559.12;0.00658563;0.0503678;113.411;0.1744441669426373;21.66569049844039
51320;272.812;2559.63;0.006816;0.0503549;113.382;0.17939802697322227;21.66955005141186
51330;272.88;2560.13;0.00704029;0.0503076;113.276;0.18412855458359711;21.67819979160158
51340;272.952;2560.64;0.00726799;0.0502913;113.239;0.1890119156373813;21.681358294586815
51350;273.027;2561.14;0.00749458;0.0502396;113.123;0.19388151962527492;21.69132060724796
51360;273.102;2561.64;0.00771647;0.0502197;113.078;0.19876754158737206;21.697519496329633
51370;273.18;2562.14;0.00794188;0.050175;112.977;0.20346521840150245;21.70496189472604
51380;273.261;2562.65;0.00815847;0.050144;112.907;0.20834722864923289;21.71193885188022
51390;273.343;2563.15;0.00838517;0.050107;112.824;0.21295989074807345;21.717113579914283
51400;273.429;2563.65;0.00860472;0.0500498;112.695;0.21771816266030078;21.726197960490754
51410;273.517;2564.15;0.00883678;0.0500239;112.637;0.2223770557075308;21.731888735835533
51420;273.606;2564.65;0.00905256;0.0499609;112.495;0.22694633384526264;21.740047203463146
51430;273.699;2565.15;0.00928292;0.0499324;112.431;0.23156350760164615;21.74643342152482
51440;273.793;2565.65;0.00950008;0.0498743;112.3;0.23626474411070436;21.75525127395474
51450;273.888;2566.15;0.00971341;0.049852;112.25;0.24083288514521858;21.762932075955696
51460;273.987;2566.65;0.00993319;0.0497849;112.099;0.24539783274568977;21.769016041547022
51470;274.087;2567.14;0.0101418;0.0497446;112.008;0.250030417976801;21.77710067994638
51480;274.189;2567.64;0.0103508;0.0496914;111.888;0.2545186544296556;21.78228671151379
51490;274.294;2568.14;0.0105682;0.0496331;111.757;0.25896311142032613;21.791290479377228
51500;274.403;2568.63;0.0107911;0.0495951;111.672;0.2635702439880853;21.79592211981054
51510;274.511;2569.13;0.0109976;0.0495433;111.555;0.26787475114252446;21.80400126957867
51520;274.623;2569.63;0.0112189;0.0494969;111.45;0.2723459233916051;21.811136685308274
51530;274.736;2570.12;0.0114211;0.0494251;111.289;0.27671072543322983;21.82064463933684
51540;274.85;2570.62;0.0116235;0.0493789;111.185;0.2810734698214403;21.82661614465857
51550;274.968;2571.11;0.0118385;0.0493195;111.051;0.2852397518449741;21.83527854601214
51560;275.087;2571.6;0.0120348;0.0492723;110.945;0.28980463862190653;21.84080569687356
51570;275.211;2572.09;0.0122555;0.0492025;110.788;0.29381098559273156;21.848653998131773
