time;PosX;PosY;v_x;v_y;Re
4840;297.981;216.496;0.000266587;0.0505386;113.796
4850;297.983;217.001;0.000269996;0.0505451;113.811
4860;297.986;217.508;0.000285993;0.0505668;113.86
4870;297.988;218.013;0.000289345;0.0505701;113.867
4880;297.991;218.52;0.000299763;0.0505935;113.92
4890;297.994;219.026;0.00030716;0.0505953;113.924
4900;297.998;219.533;0.000313754;0.050617;113.973
4910;298.001;220.039;0.000321475;0.0506199;113.979
4920;298.005;220.546;0.000331278;0.0506499;114.047
4930;298.007;221.053;0.000331604;0.0506492;114.045
4940;298.011;221.56;0.000343195;0.0506794;114.113
4950;298.014;222.067;0.000347178;0.0506733;114.099
4960;298.018;222.575;0.000359193;0.0507069;114.175
4970;298.021;223.081;0.000362573;0.0506983;114.156
4980;298.025;223.59;0.000377055;0.0507326;114.233
4990;298.029;224.097;0.000386868;0.0507311;114.229
5000;298.033;224.605;0.000392029;0.0507601;114.295
5010;298.037;225.113;0.000402377;0.0507574;114.289
5020;298.041;225.621;0.000402177;0.050784;114.349
5030;298.045;226.129;0.000417422;0.0507799;114.339
5040;298.048;226.638;0.000411781;0.0508117;114.411
5050;298.053;227.146;0.000425919;0.0508047;114.395
5060;298.057;227.655;0.000423384;0.0508374;114.469
5070;298.062;228.163;0.000442981;0.0508281;114.448
5080;298.066;228.673;0.000447303;0.0508648;114.531
5090;298.07;229.181;0.00045749;0.0508562;114.511
5100;298.075;229.691;0.000464041;0.0508943;114.597
5110;298.08;230.2;0.00047401;0.0508892;114.586
5120;298.084;230.71;0.000482037;0.0509254;114.667
5130;298.089;231.219;0.000486563;0.0509223;114.66
5140;298.095;231.729;0.000499278;0.05096;114.745
5150;298.099;232.239;0.000495651;0.0509646;114.755
5160;298.104;232.75;0.000507866;0.0509967;114.828
5170;298.109;233.26;0.000507602;0.0509976;114.829
5180;298.115;233.771;0.000518472;0.0510263;114.894
5190;298.12;234.282;0.000522537;0.0510308;114.904
5200;298.125;234.792;0.000534001;0.0510505;114.949
5210;298.131;235.303;0.00053633;0.0510619;114.974
5220;298.137;235.814;0.000548376;0.0510767;115.008
5230;298.142;236.326;0.000550157;0.0510933;115.045
5240;298.148;236.837;0.000559516;0.0511063;115.074
5250;298.153;237.348;0.000565583;0.0511181;115.101
5260;298.159;237.86;0.000573835;0.0511362;115.142
5270;298.165;238.372;0.000579341;0.0511434;115.158
5280;298.17;238.884;0.000580415;0.051172;115.222
5290;298.177;239.396;0.00059526;0.051181;115.242
5300;298.182;239.908;0.000594451;0.0512025;115.291
5310;298.189;240.421;0.000604696;0.0512119;115.312
5320;298.194;240.933;0.000608783;0.0512273;115.347
5330;298.201;241.446;0.00061616;0.0512414;115.378
5340;298.207;241.958;0.00061987;0.0512528;115.404
5350;298.213;242.472;0.000627164;0.0512746;115.453
5360;298.219;242.985;0.000631463;0.0512811;115.468
5370;298.226;243.499;0.000641705;0.0513062;115.525
5380;298.232;244.012;0.000646363;0.0513131;115.54
5390;298.239;244.526;0.000652544;0.0513382;115.596
5400;298.246;245.039;0.000657146;0.0513493;115.621
5410;298.253;245.554;0.000666992;0.0513786;115.688
5420;298.259;246.068;0.000673006;0.0513976;115.73
5430;298.266;246.583;0.000681763;0.0514243;115.79
5440;298.273;247.097;0.000688846;0.0514521;115.853
5450;298.28;247.612;0.000691946;0.0514826;115.922
5460;298.287;248.128;0.000698249;0.0515029;115.967
5470;298.293;248.643;0.000699926;0.0515325;116.034
5480;298.3;249.159;0.00070573;0.0515338;116.037
5490;298.308;249.675;0.000714518;0.0515455;116.063
5500;298.314;250.19;0.00071569;0.0515209;116.008
5510;298.323;250.707;0.00073117;0.0515227;116.012
5520;298.329;251.222;0.000732568;0.0514958;115.951
5530;298.337;251.738;0.000742842;0.0514867;115.931
5540;298.345;252.253;0.000749094;0.0514589;115.868
5550;298.352;252.768;0.000750924;0.0514549;115.859
5560;298.359;253.283;0.000754431;0.0514447;115.836
5570;298.367;253.798;0.00075977;0.0514552;115.86
5580;298.374;254.313;0.00075937;0.051471;115.896
5590;298.382;254.828;0.00076981;0.0515149;115.994
5600;298.389;255.345;0.000767811;0.0515645;116.106
5610;298.397;255.861;0.000775262;0.0516246;116.241
5620;298.404;256.378;0.000778711;0.0516841;116.375
5630;298.412;256.895;0.000776556;0.0517362;116.493
5640;298.42;257.414;0.00078657;0.0517747;116.579
5650;298.429;257.932;0.000789734;0.0518002;116.637
5660;298.436;258.451;0.000797114;0.0518156;116.672
5670;298.445;258.969;0.000809085;0.0518227;116.687
5680;298.452;259.488;0.000806878;0.0518345;116.714
5690;298.461;260.006;0.000814329;0.0518355;116.716
5700;298.468;260.525;0.000809147;0.0518481;116.745
5710;298.478;261.044;0.00082714;0.0518545;116.759
5720;298.484;261.563;0.000817362;0.0518663;116.786
5730;298.495;262.082;0.000837728;0.0518645;116.781
5740;298.501;262.602;0.000828762;0.0518865;116.831
5750;298.512;263.121;0.000851437;0.0518784;116.813
5760;298.518;263.641;0.000838681;0.0519044;116.871
5770;298.528;264.159;0.00085686;0.0518925;116.845
5780;298.537;264.68;0.000854799;0.0519285;116.926
5790;298.545;265.198;0.000860053;0.0519127;116.89
5800;298.554;265.719;0.000861096;0.0519502;116.974
5810;298.562;266.238;0.000868824;0.0519431;116.959
5820;298.571;266.759;0.00086452;0.0519853;117.054
5830;298.58;267.279;0.000873867;0.0519983;117.083
5840;298.588;267.8;0.000871998;0.0520437;117.185
5850;298.597;268.321;0.000881419;0.0520609;117.224
5860;298.606;268.842;0.000884407;0.0520995;117.311
5870;298.615;269.364;0.000889227;0.0521085;117.331
5880;298.624;269.886;0.000898626;0.0521274;117.373
5890;298.633;270.408;0.000903133;0.0521188;117.354
5900;298.641;270.93;0.000895085;0.0521038;117.32
5910;298.651;271.45;0.00090705;0.0520634;117.229
5920;298.659;271.971;0.000898432;0.0520362;117.168
5930;298.67;272.492;0.000914145;0.0520113;117.112
5940;298.677;273.012;0.000907599;0.0519975;117.081
5950;298.688;273.533;0.000918868;0.0520044;117.097
5960;298.696;274.054;0.00091396;0.0520217;117.135
5970;298.706;274.575;0.000921632;0.052052;117.204
5980;298.714;275.095;0.000918807;0.0520588;117.219
5990;298.724;275.617;0.000923277;0.0520962;117.303
6000;298.733;276.138;0.000922155;0.0521001;117.312
6010;298.742;276.66;0.000920123;0.0521316;117.383
6020;298.751;277.181;0.000926761;0.0521226;117.363
6030;298.76;277.704;0.000925385;0.0521587;117.444
6040;298.77;278.225;0.000929254;0.0521483;117.421
6050;298.778;278.747;0.00092659;0.0521779;117.487
6060;298.788;279.269;0.000929735;0.0521588;117.444
6070;298.797;279.792;0.00093539;0.0522025;117.543
6080;298.808;280.314;0.00094307;0.0521859;117.505
6090;298.816;280.837;0.000940528;0.0522138;117.568
6100;298.827;281.359;0.000950952;0.0522101;117.56
6110;298.835;281.882;0.000945909;0.0522221;117.587
6120;298.847;282.404;0.000955111;0.052224;117.591
6130;298.855;282.927;0.0009546;0.0522394;117.626
6140;298.866;283.45;0.000953711;0.0522414;117.63
6150;298.874;283.973;0.000947145;0.0522479;117.645
6160;298.884;284.496;0.000950619;0.0522585;117.669
6170;298.892;285.019;0.000945359;0.0522611;117.675
6180;298.903;285.542;0.000956218;0.0522675;117.689
6190;298.912;286.065;0.000951722;0.0522736;117.703
6200;298.922;286.588;0.000959176;0.0522805;117.718
6210;298.931;287.111;0.000952148;0.052285;117.728
6220;298.941;287.634;0.00095925;0.0522908;117.741
6230;298.95;288.158;0.000949429;0.0522916;117.743
6240;298.961;288.682;0.000964637;0.0523121;117.789
6250;298.969;289.205;0.000955962;0.0523013;117.765
6260;298.98;289.729;0.000962185;0.0523193;117.806
6270;298.989;290.252;0.000955903;0.0523139;117.793
6280;298.999;290.776;0.000965879;0.0523304;117.83
6290;299.008;291.3;0.000954899;0.0523179;117.802
6300;299.017;291.824;0.000957988;0.0523345;117.84
6310;299.028;292.347;0.000955757;0.0523204;117.808
6320;299.037;292.871;0.000957069;0.0523267;117.822
6330;299.047;293.394;0.000954539;0.05231;117.785
6340;299.056;293.918;0.000955054;0.0523181;117.803
6350;299.066;294.441;0.00095414;0.0523143;117.794
6360;299.075;294.965;0.000954313;0.0523352;117.841
6370;299.085;295.489;0.0009524;0.0523436;117.86
6380;299.094;296.013;0.000948204;0.0523766;117.935
6390;299.104;296.537;0.000949823;0.0523987;117.984
6400;299.113;297.062;0.0009446;0.0524211;118.035
6410;299.123;297.587;0.000951972;0.0524366;118.07
6420;299.132;298.111;0.000937454;0.0524439;118.086
6430;299.142;298.636;0.000945339;0.0524522;118.105
6440;299.151;299.162;0.000936754;0.0524583;118.119
6450;299.161;299.686;0.000943035;0.052459;118.12
6460;299.169;300.212;0.000929913;0.0524589;118.12
6470;299.179;300.737;0.000935534;0.052468;118.14
6480;299.189;301.262;0.000935247;0.0524601;118.123
6490;299.198;301.787;0.000931349;0.0524792;118.166
6500;299.207;302.312;0.000930265;0.0524582;118.118
6510;299.216;302.837;0.000923242;0.0524772;118.161
6520;299.225;303.363;0.000917028;0.0524727;118.151
6530;299.234;303.888;0.000910995;0.0524797;118.167
6540;299.242;304.413;0.000903787;0.0524755;118.157
6550;299.252;304.938;0.000906577;0.0524796;118.166
6560;299.261;305.464;0.000899953;0.0524873;118.184
6570;299.271;305.989;0.00090493;0.052487;118.183
6580;299.279;306.515;0.00089827;0.052504;118.222
6590;299.289;307.04;0.000894396;0.0525025;118.218
6600;299.297;307.565;0.000886796;0.052522;118.262
6610;299.307;308.091;0.00088881;0.0525304;118.281
6620;299.315;308.617;0.000880127;0.0525514;118.328
6630;299.325;309.143;0.000885407;0.0525685;118.367
6640;299.333;309.67;0.000876336;0.0526006;118.439
6650;299.342;310.196;0.000878235;0.0526157;118.473
6660;299.35;310.723;0.000868468;0.0526475;118.545
6670;299.359;311.25;0.000862385;0.0526527;118.556
6680;299.367;311.777;0.000854501;0.0526819;118.622
6690;299.376;312.304;0.000851025;0.0526778;118.613
6700;299.384;312.832;0.000838084;0.0527069;118.678
6710;299.392;313.359;0.000839074;0.052697;118.656
6720;299.402;313.887;0.000840013;0.052717;118.701
6730;299.409;314.415;0.000830938;0.0527085;118.682
6740;299.418;314.942;0.000825612;0.0527105;118.686
6750;299.426;315.47;0.000819344;0.0527034;118.67
6760;299.435;315.998;0.000823866;0.0527026;118.669
6770;299.442;316.525;0.000805569;0.0526946;118.651
6780;299.451;317.052;0.000811446;0.0526961;118.654
6790;299.458;317.579;0.000794788;0.0526908;118.642
6800;299.467;318.107;0.00080068;0.0526969;118.656
6810;299.474;318.635;0.000789144;0.0527083;118.681
6820;299.483;319.162;0.000789707;0.0527038;118.671
6830;299.49;319.69;0.000777383;0.0527251;118.719
6840;299.498;320.217;0.000771632;0.052718;118.703
6850;299.506;320.745;0.000769875;0.0527504;118.776
6860;299.513;321.273;0.000755394;0.0527427;118.759
6870;299.522;321.801;0.000760395;0.0527822;118.848
6880;299.528;322.329;0.000748825;0.052771;118.823
6890;299.536;322.858;0.00074136;0.0528088;118.908
6900;299.543;323.386;0.000731369;0.0528045;118.898
6910;299.551;323.916;0.000728266;0.0528344;118.965
6920;299.557;324.444;0.000713865;0.0528329;118.962
6930;299.565;324.974;0.000713004;0.052857;119.016
6940;299.57;325.502;0.000692898;0.0528488;118.998
6950;299.579;326.031;0.0006989;0.0528632;119.03
6960;299.585;326.561;0.000681152;0.0528766;119.06
6970;299.593;327.09;0.000688428;0.0528725;119.051
6980;299.6;327.619;0.000677751;0.0528856;119.081
6990;299.607;328.148;0.000672941;0.0528757;119.058
7000;299.614;328.678;0.000667331;0.0529027;119.119
7010;299.62;329.207;0.000659042;0.0528924;119.096
7020;299.627;329.736;0.000651992;0.0529223;119.163
7030;299.634;330.266;0.000648181;0.0529188;119.155
7040;299.64;330.796;0.000638051;0.0529548;119.237
7050;299.646;331.325;0.000631661;0.0529439;119.212
7060;299.652;331.856;0.000618556;0.0529943;119.325
7070;299.658;332.386;0.000612721;0.0529923;119.321
7080;299.665;332.918;0.000610185;0.0530345;119.416
7090;299.67;333.448;0.000590912;0.0530484;119.447
7100;299.676;333.98;0.000581039;0.0530761;119.51
7110;299.682;334.511;0.00058204;0.0530908;119.543
7120;299.687;335.042;0.000560981;0.0530957;119.554
7130;299.693;335.574;0.000560491;0.0531115;119.589
7140;299.698;336.105;0.000548504;0.0531114;119.589
7150;299.705;336.637;0.000546196;0.0531365;119.646
7160;299.71;337.169;0.000534589;0.0531326;119.637
7170;299.715;337.701;0.000524659;0.0531533;119.684
7180;299.72;338.232;0.000515301;0.0531395;119.652
7190;299.726;338.765;0.000506609;0.053167;119.714
7200;299.731;339.296;0.000498094;0.0531503;119.677
7210;299.735;339.829;0.000487335;0.0531749;119.732
7220;299.74;340.36;0.000476787;0.0531529;119.682
7230;299.745;340.894;0.000469181;0.0531918;119.77
7240;299.75;341.425;0.000462664;0.053187;119.759
7250;299.754;341.958;0.000450217;0.0531962;119.78
7260;299.759;342.49;0.000442931;0.0532045;119.799
7270;299.763;343.023;0.000426808;0.0532132;119.818
7280;299.767;343.556;0.00042063;0.0532294;119.855
7290;299.771;344.089;0.00040324;0.0532356;119.869
7300;299.776;344.622;0.000406184;0.0532563;119.915
7310;299.779;345.155;0.000387018;0.0532525;119.907
7320;299.784;345.688;0.000388337;0.0532737;119.955
7330;299.787;346.221;0.000364867;0.0532657;119.937
7340;299.792;346.754;0.00036931;0.0532875;119.986
7350;299.794;347.287;0.000349214;0.0532738;119.955
7360;299.798;347.821;0.000334727;0.0533003;120.014
7370;299.801;348.353;0.000326597;0.0532718;119.95
7380;299.804;348.888;0.000312298;0.0533101;120.037
7390;299.807;349.421;0.000302677;0.0533072;120.03
7400;299.811;349.955;0.000292213;0.0533182;120.055
7410;299.813;350.488;0.000282291;0.0533236;120.067
7420;299.816;351.022;0.00026937;0.0533251;120.07
7430;299.819;351.556;0.000269049;0.0533416;120.107
7440;299.822;352.09;0.000254843;0.0533541;120.136
7450;299.825;352.624;0.000250357;0.0533724;120.177
7460;299.827;353.158;0.000233003;0.053367;120.165
7470;299.83;353.692;0.000231326;0.0533845;120.204
7480;299.831;354.227;0.000203826;0.0533845;120.204
7490;299.834;354.761;0.000199522;0.0534019;120.243
7500;299.835;355.295;0.000183161;0.0533866;120.209
7510;299.837;355.83;0.000173848;0.0534137;120.27
7520;299.838;356.363;0.000158942;0.0533776;120.188
7530;299.84;356.899;0.000148493;0.053409;120.259
7540;299.841;357.434;0.000136178;0.0534022;120.244
7550;299.842;357.968;0.000120491;0.053403;120.246
7560;299.844;358.502;0.000114779;0.0533979;120.234
7570;299.845;359.037;0.000101604;0.0533896;120.216
7580;299.847;359.571;9.55606e-05;0.0534003;120.24
7590;299.847;360.106;7.78536e-05;0.0533948;120.227
7600;299.849;360.64;7.95391e-05;0.0534088;120.259
7610;299.849;361.175;5.84898e-05;0.0534048;120.25
7620;299.85;361.709;5.20575e-05;0.0534235;120.292
7630;299.85;362.244;3.22028e-05;0.053414;120.271
7640;299.851;362.778;2.63845e-05;0.0534386;120.326
7650;299.85;363.313;2.34314e-06;0.0534275;120.301
7660;299.85;363.848;-4.62403e-06;0.0534568;120.367
7670;299.849;364.383;-2.0889e-05;0.053449;120.349
7680;299.85;364.919;-3.03421e-05;0.0534744;120.406
7690;299.849;365.453;-4.2762e-05;0.0534723;120.402
7700;299.849;365.989;-6.03381e-05;0.0534893;120.44
7710;299.847;366.524;-7.465e-05;0.0534831;120.426
7720;299.847;367.06;-8.41493e-05;0.0534849;120.43
7730;299.847;367.595;-8.89738e-05;0.0534803;120.42
7740;299.846;368.13;-0.000102433;0.0534601;120.374
7750;299.846;368.665;-0.000107804;0.0534581;120.37
7760;299.844;369.2;-0.000128959;0.0534416;120.333
7770;299.843;369.735;-0.000133718;0.0534499;120.351
7780;299.841;370.27;-0.00015578;0.0534267;120.299
7790;299.84;370.805;-0.000160582;0.053455;120.363
7800;299.837;371.339;-0.000185032;0.0534411;120.331
7810;299.837;371.875;-0.00019026;0.0534586;120.371
7820;299.833;372.41;-0.000208936;0.0534592;120.372
7830;299.832;372.945;-0.00021724;0.0534762;120.411
7840;299.829;373.48;-0.000234252;0.0534727;120.403
7850;299.827;374.016;-0.000246811;0.0534923;120.447
7860;299.824;374.551;-0.00025999;0.0534925;120.447
7870;299.822;375.087;-0.000273657;0.0534957;120.454
7880;299.819;375.622;-0.000281667;0.0534971;120.458
7890;299.816;376.157;-0.000299353;0.053492;120.446
7900;299.814;376.693;-0.000302119;0.0535045;120.474
7910;299.811;377.229;-0.000319833;0.0534986;120.461
7920;299.808;377.764;-0.000324624;0.053516;120.5
7930;299.803;378.299;-0.000346878;0.0534993;120.463
7940;299.801;378.835;-0.00036061;0.0535145;120.497
7950;299.796;379.37;-0.000376466;0.0534962;120.456
7960;299.793;379.906;-0.000384946;0.0535158;120.5
7970;299.789;380.442;-0.000401591;0.0535045;120.474
7980;299.785;380.978;-0.000412748;0.053519;120.507
7990;299.781;381.513;-0.000422133;0.053511;120.489
8000;299.777;382.049;-0.000438528;0.0535222;120.514
8010;299.772;382.584;-0.000453276;0.0535191;120.507
8020;299.767;383.12;-0.000468425;0.0535249;120.52
8030;299.763;383.655;-0.000476616;0.0535287;120.529
8040;299.758;384.192;-0.000493548;0.0535378;120.549
8050;299.754;384.727;-0.000496748;0.0535411;120.557
8060;299.748;385.264;-0.000512893;0.0535445;120.564
8070;299.742;385.8;-0.000535328;0.0535623;120.604
8080;299.738;386.335;-0.000540894;0.0535487;120.574
8090;299.732;386.872;-0.000557291;0.0535649;120.61
8100;299.727;387.407;-0.000567577;0.0535482;120.573
8110;299.72;387.944;-0.000584118;0.053563;120.606
8120;299.715;388.48;-0.000589198;0.053568;120.617
8130;299.708;389.017;-0.000611236;0.0535753;120.634
8140;299.703;389.552;-0.000613617;0.0535652;120.611
8150;299.696;390.089;-0.000639237;0.0535816;120.648
8160;299.69;390.625;-0.000649527;0.0535806;120.646
8170;299.684;391.161;-0.000659407;0.0535861;120.658
8180;299.677;391.698;-0.000671561;0.0535989;120.687
8190;299.67;392.234;-0.000685793;0.053596;120.68
8200;299.663;392.771;-0.000696489;0.053613;120.719
8210;299.657;393.307;-0.00070389;0.0536076;120.706
8220;299.648;393.844;-0.000727831;0.0536298;120.757
8230;299.642;394.38;-0.000733057;0.0536128;120.718
8240;299.634;394.918;-0.000748976;0.0536439;120.788
8250;299.628;395.455;-0.000755533;0.053643;120.786
8260;299.618;395.992;-0.000780632;0.0536612;120.827
8270;299.613;396.529;-0.000777792;0.0536551;120.813
8280;299.603;397.066;-0.000801928;0.0536623;120.829
8290;299.596;397.603;-0.000810653;0.0536732;120.854
8300;299.587;398.14;-0.000827448;0.0536708;120.849
8310;299.58;398.677;-0.000833658;0.0536802;120.87
8320;299.571;399.215;-0.00084733;0.0536784;120.866
8330;299.562;399.752;-0.000863559;0.0536943;120.902
8340;299.554;400.29;-0.000868364;0.053687;120.885
8350;299.545;400.828;-0.000885134;0.0537157;120.95
8360;299.536;401.364;-0.000900209;0.0536928;120.898
8370;299.526;401.903;-0.000913976;0.0537234;120.967
8380;299.518;402.44;-0.000919667;0.0537177;120.954
8390;299.508;402.978;-0.000941116;0.0537367;120.997
8400;299.499;403.516;-0.000945564;0.0537365;120.997
8410;299.489;404.054;-0.000962795;0.053751;121.029
8420;299.48;404.592;-0.000969539;0.0537565;121.042
8430;299.47;405.13;-0.000982392;0.0537626;121.055
8440;299.459;405.668;-0.00100433;0.0537721;121.077
8450;299.45;406.206;-0.00100476;0.0537676;121.067
8460;299.439;406.744;-0.00102102;0.0537801;121.095
8470;299.43;407.283;-0.00103164;0.0537703;121.073
8480;299.419;407.821;-0.00104425;0.0537987;121.137
8490;299.408;408.359;-0.00105998;0.053773;121.079
8500;299.398;408.898;-0.0010699;0.0538049;121.151
8510;299.387;409.436;-0.00107832;0.0537915;121.12
8520;299.376;409.975;-0.00109565;0.0538033;121.147
8530;299.365;410.514;-0.00110038;0.0538123;121.167
8540;299.353;411.052;-0.00112296;0.0538103;121.163
8550;299.343;411.591;-0.00112389;0.0538258;121.198
8560;299.332;412.13;-0.00113678;0.0538296;121.206
8570;299.321;412.669;-0.00114372;0.053858;121.27
8580;299.309;413.208;-0.00115478;0.0538615;121.278
8590;299.297;413.747;-0.00116781;0.0538942;121.352
8600;299.285;414.286;-0.00117706;0.0539;121.365
8610;299.274;414.827;-0.00119071;0.053935;121.444
8620;299.261;415.366;-0.00120125;0.0539239;121.419
8630;299.249;415.906;-0.00121867;0.0539519;121.482
8640;299.237;416.446;-0.00121699;0.0539466;121.47
8650;299.224;416.986;-0.00124018;0.0539573;121.494
8660;299.212;417.526;-0.00124427;0.0539523;121.483
8670;299.199;418.066;-0.00126149;0.0539576;121.494
8680;299.187;418.606;-0.0012629;0.0539573;121.494
8690;299.173;419.146;-0.00128187;0.0539613;121.503
8700;299.162;419.686;-0.00127898;0.0539774;121.539
8710;299.148;420.226;-0.00130124;0.0539714;121.526
8720;299.135;420.767;-0.00131021;0.0539968;121.583
8730;299.121;421.307;-0.00132083;0.0539933;121.575
8740;299.109;421.849;-0.00132836;0.0540302;121.658
8750;299.095;422.388;-0.00134103;0.0540049;121.601
8760;299.082;422.93;-0.00134936;0.0540444;121.69
8770;299.068;423.47;-0.00136175;0.0540375;121.675
8780;299.054;424.011;-0.00137167;0.0540608;121.727
8790;299.04;424.552;-0.00138048;0.0540473;121.697
8800;299.026;425.093;-0.00139005;0.0540651;121.737
8810;299.012;425.634;-0.00140292;0.0540658;121.738
8820;298.998;426.175;-0.00141264;0.0540621;121.73
8830;298.983;426.717;-0.00143044;0.0540769;121.763
